timestamp_s,tag_detected,object_detected,cm_per_px,object_x_px,object_y_px,instant_cm_s,average_cm_s,distance_total_cm,valid,reason
1777554097.323631,True,True,0.30962975,359,357,0.000000,0.000000,0.000000,True,Primera muestra
1777554097.425955,True,True,0.30969954,365,358,18.410428,18.410428,1.883829,True,OK
1777554097.464468,True,True,0.30975725,365,357,8.042839,15.575305,2.193586,True,OK
1777554097.521727,True,True,0.31008040,350,347,97.628595,39.292302,7.783640,True,OK
1777554097.568877,True,True,0.31010403,365,358,122.338940,55.258496,13.551908,True,OK
1777554097.616507,True,True,0.31049658,364,357,9.219005,47.771049,13.991017,True,OK
1777554097.664524,True,True,0.31037454,364,358,6.463940,41.952754,14.301391,True,OK
1777554097.714465,True,True,0.31062591,348,347,120.765910,52.023688,20.332656,True,OK
1777554097.775352,True,True,0.31030325,364,359,101.929020,58.750285,26.538721,True,OK
1777554097.822776,True,True,0.31041823,363,359,6.545550,53.790256,26.849139,True,OK
1777554097.854412,True,True,0.31063931,347,349,185.264967,61.626619,32.710270,True,OK
1777554097.870223,True,True,0.31007360,363,360,380.799787,70.858752,38.730810,True,OK
1777554097.917230,True,True,0.31082190,361,359,14.785258,66.418252,39.425829,True,OK
1777554097.948530,True,True,0.31111368,361,360,9.939788,63.589369,39.736943,True,OK
1777554097.996023,True,True,0.31098399,362,360,6.547966,59.560353,40.047927,True,OK
1777554098.026749,True,True,0.31090881,361,359,14.310209,57.582956,40.487618,True,OK
1777554098.065347,True,True,0.31073813,360,359,8.050516,55.005315,40.798356,True,OK
1777554098.093461,True,True,0.31105717,361,360,15.647274,53.567989,41.238257,True,OK
1777554098.129417,True,True,0.31133800,360,360,8.658884,51.564049,41.549595,True,OK
1777554098.168766,True,True,0.31132857,360,361,7.911870,49.531601,41.860924,True,OK
1777554098.216549,True,True,0.31105854,343,350,131.815985,53.934837,48.159379,True,OK
1777554098.264149,True,True,0.31117826,343,350,0.000000,51.205157,48.159379,True,OK
1777554098.295744,True,True,0.31113676,343,350,0.000000,49.540921,48.159379,True,OK
1777554098.327639,True,True,0.31144089,343,348,19.529329,48.587531,48.782261,True,OK
1777554098.361446,True,True,0.31091321,343,351,27.589907,47.903525,49.715001,True,OK
1777554098.407267,True,True,0.31092000,342,352,9.596206,46.283721,50.154708,True,OK
1777554098.439142,True,True,0.31114247,358,362,184.175679,50.223909,56.025332,True,OK
1777554098.486211,True,True,0.31116321,348,362,66.107449,50.866985,59.136965,True,OK
1777554098.533939,True,True,0.31106832,341,351,84.979263,52.212171,63.192799,True,OK
1777554098.565737,True,True,0.31143761,341,353,19.588133,51.376978,63.815675,True,OK
1777554098.621971,True,True,0.31119449,355,364,98.528442,53.419216,69.356335,True,OK
1777554098.660525,True,True,0.31121500,341,353,143.721333,56.023388,74.897360,True,OK
1777554098.692302,True,True,0.31130275,340,352,13.854357,55.044336,75.337609,True,OK
1777554098.723676,True,True,0.31093021,340,352,0.000000,53.810851,75.337609,True,OK
1777554098.771268,True,True,0.31103468,339,354,14.613639,52.522213,76.033104,True,OK
1777554098.820752,True,True,0.31113801,354,360,101.579556,54.143703,81.059692,True,OK
1777554098.850715,True,True,0.31084302,340,352,167.280653,56.363552,86.071885,True,OK
1777554098.881804,True,True,0.31070416,339,352,9.993924,55.438367,86.382589,True,OK
1777554098.913306,True,True,0.31071285,339,353,9.863346,54.535230,86.693302,True,OK
1777554098.944896,True,True,0.31070100,338,352,13.909185,53.743629,87.132700,True,OK
1777554098.976840,True,True,0.31035409,338,351,9.715629,52.892907,87.443054,True,OK
1777554099.024348,True,True,0.31000878,338,352,6.525401,51.597673,87.753063,True,OK
1777554099.057859,True,True,0.30996911,337,355,29.250414,51.165851,88.733271,True,OK
1777554099.103436,True,True,0.30992389,338,353,15.205260,50.244977,89.426282,True,OK
1777554099.151100,True,True,0.30954683,353,364,120.802734,52.085250,95.184186,True,OK
1777554099.197934,True,True,0.30973135,338,352,127.039677,53.958158,101.133931,True,OK
1777554099.229260,True,True,0.30947907,337,353,13.971421,53.300828,101.571600,True,OK
1777554099.292576,True,True,0.30938727,353,366,100.735915,54.826211,107.949782,True,OK
1777554099.323981,True,True,0.30920260,353,366,0.000000,53.965441,107.949782,True,OK
1777554099.371491,True,True,0.30867286,338,354,124.802438,55.608860,113.879194,True,OK
1777554099.429074,True,True,0.30819846,339,353,7.569240,54.294999,114.315053,True,OK
1777554099.466683,True,True,0.30797538,339,353,0.000000,53.342171,114.315053,True,OK
1777554099.516513,True,True,0.30786314,340,352,8.737357,52.328589,114.750437,True,OK
1777554099.561728,True,True,0.30788362,340,353,6.809305,51.408986,115.058320,True,OK
1777554099.609605,True,True,0.30746459,343,353,19.266068,50.735797,115.980714,True,OK
1777554099.657393,True,True,0.30691035,342,353,6.422312,49.828396,116.287624,True,OK
1777554099.689489,True,True,0.30695506,342,353,0.000000,49.152399,116.287624,True,OK
1777554099.721342,True,True,0.30704326,344,353,19.278789,48.755536,116.901711,True,OK
1777554099.768828,True,True,0.30617349,344,353,0.000000,47.808697,116.901711,True,OK
1777554099.800396,True,True,0.30574333,346,357,43.313922,47.751409,118.269037,True,OK
1777554099.828498,True,True,0.30574333,346,357,0.000000,47.215698,118.269037,True,OK
1777554099.863328,True,True,0.30604408,345,356,12.426202,46.738579,118.701848,True,OK
1777554099.879294,True,True,0.30621099,345,355,19.179303,46.566411,119.008059,True,OK
1777554099.926754,True,True,0.30566083,346,355,6.440313,45.834826,119.313720,True,OK
1777554099.942724,True,True,0.30586185,346,355,0.000000,45.555355,119.313720,True,OK
1777554099.990164,True,True,0.30605781,346,355,0.000000,44.744892,119.313720,True,OK
1777554100.021630,True,True,0.30596989,346,355,0.000000,44.223041,119.313720,True,OK
1777554100.069165,True,True,0.30602446,345,355,6.437917,43.568849,119.619745,True,OK
1777554100.102689,True,True,0.30602446,345,355,0.000000,43.043267,119.619745,True,OK
1777554100.128354,True,True,0.30560279,345,355,0.000000,42.649389,119.619745,True,OK
1777554100.178764,True,True,0.30557688,345,355,0.000000,41.896382,119.619745,True,OK
1777554100.225568,True,True,0.30542844,345,355,0.000000,41.220652,119.619745,True,OK
1777554100.272881,True,True,0.30505632,345,355,0.000000,40.559378,119.619745,True,OK
1777554100.304408,True,True,0.30520826,345,355,0.000000,40.130387,119.619745,True,OK
1777554100.352237,True,True,0.30543815,346,355,6.386089,39.597487,119.925183,True,OK
1777554100.398818,True,True,0.30492536,347,355,6.546161,39.096848,120.230108,True,OK
1777554100.430552,True,True,0.30474519,346,354,13.580653,38.836223,120.661083,True,OK
1777554100.477851,True,True,0.30488202,346,354,0.000000,38.253851,120.661083,True,OK
1777554100.525884,True,True,0.30484867,346,354,0.000000,37.680058,120.661083,True,OK
1777554100.573092,True,True,0.30463793,347,354,6.453123,37.226396,120.965721,True,OK
1777554100.620691,True,True,0.30437844,347,354,0.000000,36.688960,120.965721,True,OK
1777554100.656065,True,True,0.30426653,347,353,8.601377,36.390807,121.269987,True,OK
1777554100.683442,True,True,0.30450636,347,353,0.000000,36.094288,121.269987,True,OK
1777554100.731105,True,True,0.30437395,347,352,6.385962,35.678734,121.574361,True,OK
1777554100.778367,True,True,0.30391656,347,351,6.430502,35.278611,121.878278,True,OK
1777554100.825743,True,True,0.30324120,366,363,143.835975,36.747184,128.692776,True,OK
1777554100.852676,True,True,0.30386900,363,363,33.848169,36.725060,129.604383,True,OK
1777554100.888404,True,True,0.30347596,365,362,18.993192,36.547341,130.282976,True,OK
1777554100.920101,True,True,0.30316799,364,362,9.564554,36.309531,130.586144,True,OK
1777554100.951967,True,True,0.30345279,364,362,0.000000,35.990643,130.586144,True,OK
1777554100.989872,True,True,0.30285930,347,349,170.993713,37.386421,137.067616,True,OK
1777554101.031434,True,True,0.30320237,347,348,7.295085,37.049112,137.370819,True,OK
1777554101.079152,True,True,0.30318721,348,347,8.985609,36.692538,137.799590,True,OK
1777554101.142386,True,True,0.30311572,348,349,9.587098,36.243704,138.405822,True,OK
1777554101.178245,True,True,0.30254148,349,347,18.865592,36.082037,139.082325,True,OK
1777554101.237656,True,True,0.30263988,349,345,10.187918,35.688986,139.687605,True,OK
1777554101.285064,True,True,0.30227449,366,353,119.795535,36.695514,145.366827,True,OK
1777554101.334902,True,True,0.30204702,366,353,0.000000,36.239590,145.366827,True,OK
1777554101.380382,True,True,0.30193289,348,340,147.406914,37.485868,152.070825,True,OK
1777554101.412333,True,True,0.30228973,349,339,13.379554,37.297485,152.498327,True,OK
1777554101.460219,True,True,0.30183457,348,339,6.303204,36.938690,152.800162,True,OK
1777554101.507842,True,True,0.30173991,365,350,128.296616,37.978471,158.909929,True,OK
1777554101.541700,True,True,0.30198267,364,350,8.918952,37.745210,159.211912,True,OK
1777554101.571724,True,True,0.30208751,364,350,0.000000,37.478442,159.211912,True,OK
1777554101.605413,True,True,0.30208430,365,350,8.966783,37.254111,159.513996,True,OK
1777554101.657660,True,True,0.30173667,363,349,12.913778,36.960688,160.188700,True,OK
1777554101.710837,True,True,0.30204687,363,349,0.000000,36.512691,160.188700,True,OK
1777554101.761711,True,True,0.30215072,362,348,8.399334,36.190427,160.616006,True,OK
1777554101.793314,True,True,0.30263881,346,336,191.524778,37.288726,166.668782,True,OK
1777554101.824788,True,True,0.30263881,346,336,0.000000,37.027988,166.668782,True,OK
1777554101.847708,True,True,0.30278857,346,336,0.000000,36.840397,166.668782,True,OK
1777554101.872324,True,True,0.30249285,346,337,12.288225,36.707526,166.971275,True,OK
1777554101.904555,True,True,0.30247642,346,337,0.000000,36.449253,166.971275,True,OK
1777554101.936022,True,True,0.30285392,345,339,21.521210,36.347410,167.648477,True,OK
1777554101.968876,True,True,0.30289908,344,338,13.038475,36.182556,168.076841,True,OK
1777554102.015484,True,True,0.30286356,345,340,14.530208,35.967466,168.754064,True,OK
1777554102.047630,True,True,0.30299551,345,340,0.000000,35.722712,168.754064,True,OK
1777554102.079621,True,True,0.30314151,345,340,0.000000,35.482424,168.754064,True,OK
1777554102.126900,True,True,0.30337470,344,340,6.416674,35.196327,169.057439,True,OK
1777554102.174260,True,True,0.30353767,343,340,6.409132,34.915257,169.360976,True,OK
1777554102.205900,True,True,0.30343176,344,341,13.562778,34.776883,169.790094,True,OK
1777554102.246228,True,True,0.30354326,343,340,10.644583,34.579181,170.219369,True,OK
1777554102.273222,True,True,0.30354602,343,341,11.244650,34.451916,170.522915,True,OK
1777554102.311996,True,True,0.30353684,343,340,7.828502,34.244979,170.826452,True,OK
1777554102.348433,True,True,0.30361768,343,341,8.332503,34.057073,171.130069,True,OK
1777554102.385839,True,True,0.30389155,343,341,0.000000,33.805416,171.130069,True,OK
1777554102.410256,True,True,0.30408198,343,342,12.454103,33.702928,171.434151,True,OK
1777554102.458427,True,True,0.30381871,343,341,6.307082,33.445919,171.737970,True,OK
1777554102.498717,True,True,0.30414625,343,341,0.000000,33.185531,171.737970,True,OK
1777554102.576539,True,True,0.30374965,343,340,3.903123,32.751710,172.041720,True,OK
1777554102.648422,True,True,0.30404453,359,349,77.647525,33.357787,177.623235,True,OK
