timestamp_s,tag_detected,object_detected,cm_per_px,object_x_px,object_y_px,instant_cm_s,average_cm_s,distance_total_cm,valid,reason
1777335307.589896,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335307.724288,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335307.776964,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335307.829102,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335307.880394,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335307.946514,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.012552,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.064179,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.130972,False,False,0.00000000,-1,-1,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.180015,False,True,0.00000000,268,416,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.245685,False,True,0.00000000,233,373,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.312192,False,True,0.00000000,236,289,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.393981,False,True,0.00000000,222,390,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.444787,False,True,0.00000000,222,390,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.527880,False,True,0.00000000,226,395,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.611666,False,True,0.00000000,225,402,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.694698,False,True,0.00000000,220,409,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.777804,False,True,0.00000000,220,409,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.844836,False,True,0.00000000,224,410,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.912117,False,True,0.00000000,232,424,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335308.978264,False,True,0.00000000,237,426,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.060134,False,True,0.00000000,243,424,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.110907,False,True,0.00000000,245,420,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.161286,False,True,0.00000000,245,420,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.222550,False,True,0.00000000,248,417,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.273445,False,True,0.00000000,249,418,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.340195,False,True,0.00000000,250,417,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.407801,False,True,0.00000000,250,417,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.492016,False,True,0.00000000,248,415,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.567489,False,True,0.00000000,246,404,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.650748,False,True,0.00000000,247,379,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.716632,False,True,0.00000000,249,373,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.783024,False,True,0.00000000,249,373,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.848282,False,True,0.00000000,254,375,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.898631,False,True,0.00000000,254,379,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335309.964190,False,True,0.00000000,254,379,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.013988,False,True,0.00000000,252,382,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.047773,False,True,0.00000000,251,384,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.098291,False,True,0.00000000,251,384,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.165154,False,True,0.00000000,248,386,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.231840,False,True,0.00000000,243,387,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.296825,False,True,0.00000000,238,356,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.363077,False,True,0.00000000,232,385,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.429694,False,True,0.00000000,232,385,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.496294,False,True,0.00000000,228,386,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.563347,False,True,0.00000000,223,315,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.629709,False,True,0.00000000,220,311,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.696355,False,True,0.00000000,220,311,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.762110,False,True,0.00000000,213,309,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.828199,False,True,0.00000000,192,318,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335310.894750,False,True,0.00000000,202,325,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
