timestamp_s,tag_detected,object_detected,cm_per_px,object_x_px,object_y_px,instant_cm_s,average_cm_s,distance_total_cm,valid,reason
1777335463.563101,False,True,0.00000000,447,94,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335463.746953,False,True,0.00000000,446,87,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335463.800204,False,True,0.00000000,446,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335463.852809,False,True,0.00000000,446,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335463.917825,False,True,0.00000000,445,95,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335463.985137,False,True,0.00000000,445,90,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.036244,False,True,0.00000000,445,82,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.103023,False,True,0.00000000,115,362,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.157324,False,True,0.00000000,115,362,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.220935,False,True,0.00000000,114,358,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.289681,False,True,0.00000000,114,358,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.371678,False,True,0.00000000,113,362,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.437648,False,True,0.00000000,113,362,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.504028,False,True,0.00000000,114,343,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.554193,False,True,0.00000000,114,367,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.604505,False,True,0.00000000,114,367,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.654801,False,True,0.00000000,116,371,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.704007,False,True,0.00000000,114,348,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.765822,False,True,0.00000000,114,368,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.830460,False,True,0.00000000,114,368,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.897494,False,True,0.00000000,114,353,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335464.980660,False,True,0.00000000,120,347,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.062857,False,True,0.00000000,114,349,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.115634,False,True,0.00000000,122,352,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.180163,False,True,0.00000000,116,350,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.214612,False,True,0.00000000,116,350,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.265453,False,True,0.00000000,117,348,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.331347,False,True,0.00000000,117,348,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.398391,False,True,0.00000000,115,353,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.464739,False,True,0.00000000,118,348,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.546952,False,True,0.00000000,125,351,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.596996,False,True,0.00000000,113,367,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.630845,False,True,0.00000000,113,367,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.681875,False,True,0.00000000,113,355,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.749655,False,True,0.00000000,113,355,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.833699,False,True,0.00000000,114,372,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.901514,False,True,0.00000000,113,371,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335465.965214,False,True,0.00000000,114,365,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.032061,False,True,0.00000000,114,347,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.114519,False,True,0.00000000,114,347,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.197327,False,True,0.00000000,115,348,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.279073,False,True,0.00000000,445,151,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.361797,False,True,0.00000000,446,201,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.445274,False,True,0.00000000,445,227,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.543262,False,True,0.00000000,445,226,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.593344,False,True,0.00000000,446,223,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.644621,False,True,0.00000000,446,223,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.710822,False,True,0.00000000,446,228,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.790884,False,True,0.00000000,446,224,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.858298,False,True,0.00000000,446,223,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335466.941255,False,True,0.00000000,445,217,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.024267,False,True,0.00000000,445,217,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.090743,False,True,0.00000000,445,225,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.141917,False,True,0.00000000,445,228,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.225190,False,True,0.00000000,446,227,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.308486,False,True,0.00000000,446,111,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.407123,False,True,0.00000000,446,91,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.475092,False,True,0.00000000,445,91,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.604525,False,True,0.00000000,409,81,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.654416,False,True,0.00000000,439,101,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.702609,False,True,0.00000000,439,101,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.755889,False,True,0.00000000,446,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.836919,False,True,0.00000000,409,109,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.886438,False,True,0.00000000,404,112,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335467.970391,False,True,0.00000000,404,112,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.053263,False,True,0.00000000,402,110,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.119036,False,True,0.00000000,445,112,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.186494,False,True,0.00000000,443,110,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.253650,False,True,0.00000000,443,110,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.336827,False,True,0.00000000,440,112,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.419475,False,True,0.00000000,445,109,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.502781,False,True,0.00000000,445,108,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.601358,False,True,0.00000000,445,117,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.698728,False,True,0.00000000,445,111,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.781358,False,True,0.00000000,445,105,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.864407,False,True,0.00000000,404,109,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335468.948098,False,True,0.00000000,391,106,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.031268,False,True,0.00000000,391,105,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.130058,False,True,0.00000000,429,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.229552,False,True,0.00000000,394,101,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.330142,False,True,0.00000000,394,101,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.413648,False,True,0.00000000,444,94,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.497424,False,True,0.00000000,404,95,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.580456,False,True,0.00000000,403,105,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.632005,False,True,0.00000000,418,106,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.699510,False,True,0.00000000,440,95,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.766447,False,True,0.00000000,445,95,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.833485,False,True,0.00000000,445,95,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335469.915944,False,True,0.00000000,446,89,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.030854,False,True,0.00000000,446,102,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.113395,False,True,0.00000000,445,100,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.178482,False,True,0.00000000,445,102,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.220774,False,True,0.00000000,411,99,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.290880,False,True,0.00000000,446,94,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.358482,False,True,0.00000000,446,94,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.441205,False,True,0.00000000,445,112,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.524089,False,True,0.00000000,116,239,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.622468,False,True,0.00000000,445,87,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.673729,False,True,0.00000000,445,87,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.772298,False,True,0.00000000,446,111,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.839251,False,True,0.00000000,452,114,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.905883,False,True,0.00000000,459,102,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335470.987781,False,True,0.00000000,469,109,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.069408,False,True,0.00000000,506,89,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.167902,False,True,0.00000000,576,358,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.249107,False,True,0.00000000,578,322,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.300107,False,True,0.00000000,543,123,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.367454,False,True,0.00000000,543,123,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.435438,False,True,0.00000000,542,120,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.486024,False,True,0.00000000,542,120,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.569738,False,True,0.00000000,583,338,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.652326,False,True,0.00000000,583,338,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.735912,False,True,0.00000000,588,353,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.818415,False,True,0.00000000,589,350,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.885228,False,True,0.00000000,499,89,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335471.952377,False,True,0.00000000,504,96,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.065244,False,True,0.00000000,439,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.115689,False,True,0.00000000,439,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.165514,False,True,0.00000000,469,111,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.215486,False,True,0.00000000,419,104,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.265406,False,True,0.00000000,446,124,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.315964,False,True,0.00000000,446,124,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.366640,False,True,0.00000000,449,94,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.449725,False,True,0.00000000,474,252,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.546355,False,True,0.00000000,529,333,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.610309,False,True,0.00000000,529,333,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.660789,False,True,0.00000000,498,251,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.759438,False,True,0.00000000,552,252,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.859509,False,True,0.00000000,556,328,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335472.942511,False,True,0.00000000,528,318,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.041464,False,True,0.00000000,542,250,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.124709,False,True,0.00000000,534,354,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.223939,False,True,0.00000000,581,333,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.322859,False,True,0.00000000,542,350,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.389282,False,True,0.00000000,585,344,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
1777335473.472819,False,True,0.00000000,592,354,0.000000,0.000000,0.000000,False,Sin AprilTag: medicion congelada
