timestamp_s,tag_detected,object_detected,cm_per_px,object_x_px,object_y_px,instant_cm_s,average_cm_s,distance_total_cm,valid,reason
1777556008.898665,True,True,0.38037591,314,202,0.000000,0.000000,0.000000,True,Primera muestra
1777556009.055081,True,True,0.38046264,313,201,3.439901,3.439901,0.538055,True,OK
1777556009.193923,True,True,0.37993312,313,201,0.000000,1.822321,0.538055,True,OK
1777556009.372737,True,True,0.37983470,313,201,0.000000,1.134965,0.538055,True,OK
1777556009.464563,True,True,0.37975385,313,201,0.000000,0.950799,0.538055,True,OK
1777556009.586438,True,True,0.37954881,313,201,0.000000,0.782315,0.538055,True,OK
1777556009.680219,True,True,0.37959773,312,201,4.047735,1.174139,0.917653,True,OK
1777556009.787027,True,True,0.37983735,312,201,0.000000,1.032972,0.917653,True,OK
1777556009.882853,True,True,0.37970221,312,202,3.962387,1.318198,1.297355,True,OK
1777556009.975597,True,True,0.37969548,311,202,4.094033,1.557248,1.677051,True,OK
1777556010.057176,True,True,0.37964960,311,202,0.000000,1.447591,1.677051,True,OK
1777556010.133654,True,True,0.38033993,311,203,4.973194,1.665917,2.057391,True,OK
1777556010.243415,True,True,0.37956548,311,202,3.458124,1.812200,2.436956,True,OK
1777556010.346108,True,True,0.37990560,311,202,0.000000,1.683628,2.436956,True,OK
1777556010.493021,True,True,0.37984091,311,203,2.585477,1.766730,2.816797,True,OK
1777556010.570429,True,True,0.38047218,311,203,0.000000,1.684925,2.816797,True,OK
1777556010.679424,True,True,0.37955899,310,203,3.482346,1.794940,3.196356,True,OK
1777556010.773654,True,True,0.38063504,310,204,4.039408,1.907739,3.576991,True,OK
1777556010.898341,True,True,0.38047357,309,204,3.051448,1.979053,3.957465,True,OK
1777556010.977724,True,True,0.38145593,310,205,6.795632,2.162961,4.496925,True,OK
1777556011.070030,True,True,0.38087569,309,205,4.126212,2.246421,4.877801,True,OK
1777556011.179700,True,True,0.38038573,310,205,3.468460,2.305175,5.258186,True,OK
1777556011.261057,True,True,0.38106594,309,206,6.623998,2.453908,5.797095,True,OK
1777556011.348332,True,True,0.38126768,310,205,6.178151,2.586592,6.336289,True,OK
1777556011.445303,True,True,0.38168916,310,205,0.000000,2.488099,6.336289,True,OK
1777556011.540270,True,True,0.38064588,310,206,4.008206,2.542747,6.716935,True,OK
